id,key,value,type
101189732,building,yes,regular
101189732,heritage,2,regular
101189732,operator,nid,heritage
101189732,historic,building,regular
101189732,nid,A-599068 123 z 6.12.1949; 91 z 12.02.1962,ref
101189732,start_date,C17,regular
101189734,building:ID,133647,WroclawGIS
101189734,building,yes,regular
101189734,source,WroclawGIS,regular
101189736,building:ID,160077,WroclawGIS
101189736,building,yes,regular
101189742,building:ID,71694,WroclawGIS
101189742,building,yes,regular
101189742,name,F-2,regular
101189742,ref,F2,regular
101189742,source,WroclawGIS,regular
101189748,building:ID,23076,WroclawGIS
101189748,building,yes,regular
101189757,building:ID,155409,WroclawGIS
101189757,building,yes,regular
101189757,source,WroclawGIS,regular
101189762,building:ID,97042,WroclawGIS
101189762,building,yes,regular
101189762,source,WroclawGIS,regular
101189765,building:ID,61103,WroclawGIS
101189765,building,roof,regular
101189765,source,WroclawGIS,regular
101189767,building:ID,104128,WroclawGIS
101189767,building,yes,regular
101189767,source,WroclawGIS,regular
101189771,building:ID,130675,WroclawGIS
101189771,building,yes,regular
101189771,source,WroclawGIS,regular
101189777,building:ID,39620,WroclawGIS
101189777,building,yes,regular
101189780,building:ID,138575,WroclawGIS
101189780,building,yes,regular
101189786,building:ID,51213,WroclawGIS
101189786,building,yes,regular
101189788,building:ID,94399,WroclawGIS
101189788,building,yes,regular
101189794,building:ID,45530,WroclawGIS
101189794,building,yes,regular
101189795,building:ID,5436,WroclawGIS
101189795,building,yes,regular
101189795,source,WroclawGIS,regular
101189801,building:ID,127501,WroclawGIS
101189801,building,yes,regular
101189804,building:ID,39755,WroclawGIS
101189804,building,yes,regular
101189805,building:ID,150500,WroclawGIS
101189805,building,yes,regular
101189809,building:ID,62494,WroclawGIS
101189809,building,yes,regular
101189809,source,WroclawGIS,regular
101189810,building:ID,115178,WroclawGIS
101189810,building,yes,regular
101189811,building:ID,89071,WroclawGIS
101189811,building,yes,regular
101189813,building:ID,25754,WroclawGIS
101189813,building,yes,regular
101189813,colour,#efe1e1,building
101189813,levels,5,building
101189813,colour,#787878,roof
101189813,shape,flat,roof
101189826,building:ID,110289,WroclawGIS
101189826,building,yes,regular
101189828,building:ID,15521,WroclawGIS
101189828,building,yes,regular
101189828,source,WroclawGIS,regular
101189831,building:ID,20277,WroclawGIS
101189831,building,yes,regular
101189831,source,WroclawGIS,regular
101189836,building:ID,6852,WroclawGIS
101189836,building,yes,regular
101189836,source,WroclawGIS,regular
101189838,building:ID,136668,WroclawGIS
101189838,building,yes,regular
101189847,building:ID,99668,WroclawGIS
101189847,building,yes,regular
101189847,colour,#efe1e1,building
101189847,levels,5,building
101189847,colour,#787878,roof
101189847,shape,flat,roof
101189865,building:ID,151925,WroclawGIS
101189865,building,yes,regular
101189867,building:ID,59525,WroclawGIS
101189870,building:ID,89813,WroclawGIS
101189870,building,yes,regular
101189917,building:ID,48071,WroclawGIS
101189917,building,yes,regular
101189917,colour,#efe1e1,building
101189917,levels,5,building
101189917,colour,#787878,roof
101189917,shape,flat,roof
101189920,building:ID,8311,WroclawGIS
101189920,building,yes,regular
101189920,source,WroclawGIS,regular
101189923,building:ID,153254,WroclawGIS
101189923,building,yes,regular
101189927,building:ID,59699,WroclawGIS
101189927,building,yes,regular
101189933,building:ID,38048,WroclawGIS
101189933,building,yes,regular
101189938,building:ID,138211,WroclawGIS
101189938,building,yes,regular
101189941,building:ID,142610,WroclawGIS
101189941,building,yes,regular
101189948,building:ID,76538,WroclawGIS
101189948,building,yes,regular
101189951,building:ID,81083,WroclawGIS
101189951,building,yes,regular
101189951,source,WroclawGIS,regular
101189953,building:ID,125853,WroclawGIS
101189953,building,yes,regular
101189953,colour,#db7093,building
101189953,levels,4,building
101189953,heritage,2,regular
101189953,operator,nid,heritage
101189953,historic,building,regular
101189953,image,http://pl.wikipedia.org/wiki/Jaś_i_Małgosia_%28kamienice%29#mediaviewer/File:Wroclaw_Jas_i_Malgosia.jpg,regular
101189953,name,"Dom altarystów ""Małgosia"",",regular
101189953,nid,A-599143 114 z 14.02.1962,ref
101189953,colour,#b22222,roof
101189953,height,3.5,roof
101189953,orientation,along,roof
101189953,shape,gabled,roof
101189953,start_date,~1400,regular
101189953,wikidata,Q11723611,regular
101189953,wikipedia,pl:Jaś i Małgosia (kamienice),regular
101189963,building:ID,66758,WroclawGIS
101189963,building,yes,regular
101189965,building:ID,108174,WroclawGIS
101189965,city,Wrocław,addr
101189965,country,PL,addr
101189965,housenumber,32,addr
101189965,postcode,50-249,addr
101189965,street,Ludwika Rydygiera,addr
101189965,street:sym_ul,19216,addr
101189965,building,yes,regular
101189968,building:ID,113562,WroclawGIS
101189968,building,yes,regular
101189972,building:ID,22823,WroclawGIS
101189972,building,yes,regular
101189978,OBJECTID_height_lidar,55877,regular
101189978,building:ID,9923,WroclawGIS
101189978,building,yes,regular
101189978,colour,#ffe0a0,building
101189978,height,23.19,regular
101189978,colour,#787878,roof
101189978,shape,flat,roof
101189978,source,WroclawGIS,regular
101189978,height,lidar_ALS-2015_UM_W-w_height-max,source
101190006,building:ID,87761,WroclawGIS
101190006,building,yes,regular
101190029,building:ID,139462,WroclawGIS
101190029,building,yes,regular
101190029,source,WroclawGIS,regular
101190034,building:ID,50928,WroclawGIS
101190034,building,yes,regular
101190048,building:ID,29519,WroclawGIS
101190048,building,yes,regular
101190048,source,WroclawGIS,regular
101190064,building:ID,108455,WroclawGIS
101190064,building,yes,regular
101190066,building:ID,72731,WroclawGIS
101190066,building,yes,regular
101190080,building:ID,127254,WroclawGIS
101190080,building,yes,regular
101190080,source,WroclawGIS,regular
101190083,building:ID,19729,WroclawGIS
101190083,city,Wrocław,addr
101190083,country,PL,addr
101190083,housenumber,14,addr
101190083,postcode,50-218,addr
101190083,street,Pomorska,addr
101190083,street:sym_ul,17088,addr
101190083,building,yes,regular
101190124,building:ID,62216,WroclawGIS
101190124,building,yes,regular
101190124,source,WroclawGIS,regular
101190130,building:ID,88819,WroclawGIS
101190130,building,yes,regular
101190146,building:ID,145166,WroclawGIS
101190146,building,yes,regular
101190155,building:ID,79384,WroclawGIS
101190155,city,Wrocław,addr
101190155,housenumber,3,addr
101190155,postcode,50-202,addr
101190155,street,Księcia Witolda,addr
101190155,street:sym_ul,10230,addr
101190155,building,yes,regular
101190155,heritage,2,regular
101190155,operator,nid,heritage
101190155,historic,building,regular
101190155,name,Elektrownia Wodna II,regular
101190155,office,company,regular
101190155,nid,A-598855 525/Wm z 10.08.1993,ref
101190161,building:ID,83835,WroclawGIS
101190161,building,yes,regular
101190161,levels,3.17,building
101190161,material,brick,building
101190161,description,fasada 9.5,regular
101190161,heritage,2,regular
101190161,operator,nid,heritage
101190161,historic,building,regular
101190161,name,Arsenał Miejski,regular
101190161,nid,A-598728 1 z 28.11.1947; 14 z 23.10.1961,ref
101190161,colour,#C06400,roof
101190161,levels,2.6,roof
101190161,shape,gabled,roof
101190161,start_date,C15,regular
101190161,tourism,attraction,regular
101190167,building:ID,21340,WroclawGIS
101190167,building,yes,regular
101190172,OBJECTID_height_lidar,62777,regular
101190172,building:ID,6516,WroclawGIS
101190172,building,yes,regular
101190172,colour,#ffe0a0,building
101190172,height,4.37,regular
101190172,colour,red,roof
101190172,shape,flat,roof
101190172,source,WroclawGIS,regular
101190172,height,lidar_ALS-2015_UM_W-w_height-max,source
101190175,building:ID,134769,WroclawGIS
101190175,building,yes,regular
101190175,source,WroclawGIS,regular
101190181,building:ID,95186,WroclawGIS
101190181,building,yes,regular
101190203,building:ID,42082,WroclawGIS
101190203,building,yes,regular
101190206,building:ID,59279,WroclawGIS
101190206,building,yes,regular
101190215,building:ID,123247,WroclawGIS
101190215,city,Wrocław,addr
101190215,country,PL,addr
101190215,housenumber,20,addr
101190215,postcode,50-072,addr
101190215,street,Pawła Włodkowica,addr
101190215,street:sym_ul,24516,addr
101190215,amenity,register_office,regular
101190215,building,yes,regular
101190215,name,Urząd Stanu Cywilnego,regular
101190215,office,administrative,regular
101190218,building:ID,25335,WroclawGIS
101190218,building,yes,regular
101190218,colour,#efe1e1,building
101190218,levels,5,building
101190218,colour,#787878,roof
101190218,shape,flat,roof
101190226,FIXME,sprawdzić jak to jest zrobione,regular
101190226,building:ID,53690,WroclawGIS
101190226,building,yes,regular
101190226,layer,1,regular
101190226,source,WroclawGIS,regular
101190233,building:ID,71037,WroclawGIS
101190233,building,yes,regular
101190233,colour,#efe1e1,building
101190233,levels,5,building
101190233,colour,#787878,roof
101190233,shape,flat,roof
101190251,building:ID,153058,WroclawGIS
101190251,building,yes,regular
101190252,building:ID,96546,WroclawGIS
101190252,building,yes,regular
101190274,building:ID,142248,WroclawGIS
101190274,city,Wrocław,addr
101190274,country,PL,addr
101190274,housenumber,44,addr
101190274,postcode,50-149,addr
101190274,street,Wita Stwosza,addr
101190274,street:sym_ul,21435,addr
101190274,building,yes,regular
101190274,colour,#efe1e1,building
101190274,levels,5,building
101190274,colour,#787878,roof
101190274,shape,flat,roof
101190276,building:ID,50683,WroclawGIS
101190276,building,yes,regular
101190284,building:ID,119272,WroclawGIS
101190284,building,yes,regular
101190290,building:ID,124134,WroclawGIS
101190290,building,yes,regular
101190290,source,WroclawGIS,regular
101190315,building:ID,9594,WroclawGIS
101190315,building,yes,regular
101190315,source,WroclawGIS,regular
101190321,building:ID,55082,WroclawGIS
101190321,building,yes,regular
101190339,building:ID,3266,WroclawGIS
101190339,source,WroclawGIS,regular
101190341,building:ID,139026,WroclawGIS
101190341,building,yes,regular
101190354,building:ID,83383,WroclawGIS
101190354,building,yes,regular
101190354,source,WroclawGIS,regular
101190358,building:ID,28100,WroclawGIS
101190358,building,yes,regular
101190379,building:ID,154908,WroclawGIS
101190379,building,yes,regular
101190379,source,WroclawGIS,regular
101190387,building:ID,103339,WroclawGIS
101190387,building,yes,regular
101190400,building:ID,140371,WroclawGIS
101190400,building,yes,regular
101190406,building:ID,93677,WroclawGIS
101190406,building,yes,regular
101190406,heritage,2,regular
101190406,operator,nid,heritage
101190406,historic,building,regular
101190406,name,Kamienica Pod Złotym Pokojem,regular
101190406,nid,A-599269 228 z 30.12.1970- Dom nr 57,ref
101190406,wikidata,Q30059636,regular
101190409,building:ID,77667,WroclawGIS
101190409,building,yes,regular
101190429,building:ID,74646,WroclawGIS
101190429,building,yes,regular
101190445,building:ID,152606,WroclawGIS
101190445,building,yes,regular
101190461,building:ID,80374,WroclawGIS
101190461,building,yes,regular
101190461,height,0.1,regular
101190490,building:ID,46272,WroclawGIS
101190490,building,yes,regular
101190514,building:ID,42978,WroclawGIS
101190514,building,yes,regular
101190514,source,WroclawGIS,regular
101190520,building:ID,143197,WroclawGIS
101190520,city,Wrocław,addr
101190520,country,PL,addr
101190520,housenumber,65,addr
101190520,postcode,50-334,addr
101190520,street,Mikołaja Sępa-Szarzyńskiego,addr
101190520,street:sym_ul,19733,addr
101190520,building,yes,regular
101190520,source,WroclawGIS,regular
101190529,building:ID,116618,WroclawGIS
101190529,building,church,regular
101190529,source,WroclawGIS,regular
101190535,building:ID,33178,WroclawGIS
101190535,building,yes,regular
101190535,source,WroclawGIS,regular
101190541,building:ID,158358,WroclawGIS
101190541,building,yes,regular
101190543,building:ID,64729,WroclawGIS
101190543,building,yes,regular
101190543,source,WroclawGIS,regular
101190548,OBJECTID_height_lidar,63289,regular
101190548,building:ID,112436,WroclawGIS
101190548,building,yes,regular
101190548,colour,#ffe0a0,building
101190548,height,2.83,regular
101190548,colour,#787878,roof
101190548,shape,flat,roof
101190548,source,WroclawGIS,regular
101190548,height,lidar_ALS-2015_UM_W-w_height-max,source
101190553,building:ID,16389,WroclawGIS
101190553,building,yes,regular
101190555,building:ID,23491,WroclawGIS
101190555,building,yes,regular
101190557,building:ID,2749124,WroclawGIS
101190557,building,yes,regular
101190557,name,F-2,regular
101190557,source,WroclawGIS,regular
101190587,building:ID,44563,WroclawGIS
101190587,building,yes,regular
101190613,OBJECTID_height_lidar,31142,regular
101190613,building:ID,125097,WroclawGIS
101190613,building,roof,regular
101190613,colour,#ffe0a0,building
101190613,height,7.12,regular
101190613,height,lidar_ALS-2015_UM_W-w_height-max,source
101190615,building:ID,27758,WroclawGIS
101190615,building,yes,regular
101190615,name,T-14,regular
101190615,source,WroclawGIS,regular
101190621,building:ID,134138,WroclawGIS
101190621,building,yes,regular
101190623,building:ID,160099,WroclawGIS
101190623,building,yes,regular
101190625,building:ID,66047,WroclawGIS
101190625,building,yes,regular
101190625,source,WroclawGIS,regular
101190635,building:ID,17516,WroclawGIS
101190635,building,yes,regular
101190644,building:ID,9118,WroclawGIS
101190644,city,Wrocław,addr
101190644,country,PL,addr
101190644,housenumber,64,addr
101190644,postcode,50-334,addr
101190644,street,Mikołaja Sępa-Szarzyńskiego,addr
101190644,street:sym_ul,19733,addr
101190644,building,yes,regular
101190644,source,WroclawGIS,regular
101190646,building:ID,148942,WroclawGIS
101190646,building,yes,regular
101190652,building:ID,56031,WroclawGIS
101190652,building,yes,regular
101190669,building:ID,14408,WroclawGIS
101190669,building,yes,regular
101190681,building:ID,93341,WroclawGIS
101190681,building,yes,regular
101190681,source,WroclawGIS,regular
101190689,building:ID,29236,WroclawGIS
101190689,building,yes,regular
101190689,source,WroclawGIS,regular
101190693,building:ID,5774,WroclawGIS
101190693,building,yes,regular
101190697,building:ID,67598,WroclawGIS
101190697,building,yes,regular
101190703,building:ID,126811,WroclawGIS
101190703,building,yes,regular
101190703,heritage,2,regular
101190703,operator,nid,heritage
101190703,historic,building,regular
101190703,nid,A-599286 236 z 30.12.1970 -Dom nr 22,ref
101190706,building:ID,19408,WroclawGIS
101190706,building,yes,regular
101190706,colour,#efe1e1,building
101190706,levels,5,building
101190706,colour,#787878,roof
101190706,shape,flat,roof
